,zipcode,metro,date,homes_sold,median_sale_price,median_days_on_market,new_listings,active_listings,pending_sales,inventory,average_sale_to_list_ratio,median_new_listing_price,latitude,longitude
3037,98032,"Seattle, WA metro area",2019-04-30,41.0,410000.0,8.0,48.0,60.0,52.0,8.0,99.71,397000.0,47.3776,-122.2854
3038,98032,"Seattle, WA metro area",2019-05-31,51.0,415000.0,6.0,57.0,66.0,52.0,14.0,101.63,399000.0,47.3776,-122.2854
3039,98032,"Seattle, WA metro area",2019-06-30,50.0,405000.0,5.0,63.0,72.0,58.0,17.0,101.69,399500.0,47.3776,-122.2854
3040,98032,"Seattle, WA metro area",2019-07-31,56.0,377475.0,5.0,63.0,71.0,61.0,11.0,102.05,399950.0,47.3776,-122.2854
3041,98032,"Seattle, WA metro area",2019-08-31,56.0,407500.0,6.0,57.0,71.0,57.0,15.0,101.17,399975.0,47.3776,-122.2854
3042,98032,"Seattle, WA metro area",2019-09-30,49.0,420000.0,6.0,45.0,61.0,43.0,12.0,101.35,399999.0,47.3776,-122.2854
3043,98032,"Seattle, WA metro area",2019-10-31,38.0,413500.0,11.0,35.0,46.0,30.0,9.0,101.42,399999.0,47.3776,-122.2854
3044,98032,"Seattle, WA metro area",2019-11-30,28.0,411000.0,8.0,26.0,41.0,28.0,9.0,101.67,405000.0,47.3776,-122.2854
3045,98032,"Seattle, WA metro area",2019-12-31,25.0,410000.0,13.0,20.0,32.0,23.0,9.0,101.32,400000.0,47.3776,-122.2854
3046,98032,"Seattle, WA metro area",2020-01-31,23.0,410000.0,17.0,20.0,28.0,19.0,8.0,100.61,428975.0,47.3776,-122.2854
3047,98032,"Seattle, WA metro area",2020-02-29,24.0,435250.0,10.0,23.0,32.0,27.0,8.0,101.79,428000.0,47.3776,-122.2854
3048,98032,"Seattle, WA metro area",2020-03-31,23.0,435000.0,6.0,33.0,41.0,36.0,7.0,102.1,429950.0,47.3776,-122.2854
3049,98032,"Seattle, WA metro area",2020-04-30,27.0,439250.0,6.0,37.0,45.0,36.0,12.0,103.64,430000.0,47.3776,-122.2854
3050,98032,"Seattle, WA metro area",2020-05-31,29.0,450000.0,7.0,42.0,48.0,38.0,10.0,103.29,437475.0,47.3776,-122.2854
3051,98032,"Seattle, WA metro area",2020-06-30,32.0,452500.0,5.0,43.0,50.0,41.0,12.0,103.45,440000.0,47.3776,-122.2854
3052,98032,"Seattle, WA metro area",2020-07-31,41.0,454500.0,5.0,57.0,69.0,58.0,12.0,102.09,450000.0,47.3776,-122.2854
3053,98032,"Seattle, WA metro area",2020-08-31,45.0,445000.0,3.0,63.0,73.0,66.0,11.0,101.94,450000.0,47.3776,-122.2854
3054,98032,"Seattle, WA metro area",2020-09-30,59.0,454500.0,5.0,66.0,78.0,70.0,10.0,102.12,459950.0,47.3776,-122.2854
3055,98032,"Seattle, WA metro area",2020-10-31,61.0,469950.0,5.0,66.0,78.0,66.0,15.0,102.06,474975.0,47.3776,-122.2854
3056,98032,"Seattle, WA metro area",2020-11-30,63.0,495000.0,6.0,56.0,67.0,61.0,6.0,102.92,474975.0,47.3776,-122.2854
3057,98032,"Seattle, WA metro area",2020-12-31,60.0,495750.0,6.0,45.0,55.0,50.0,3.0,102.86,475000.0,47.3776,-122.2854
3058,98032,"Seattle, WA metro area",2021-01-31,49.0,495000.0,6.0,33.0,48.0,42.0,8.0,103.61,469950.0,47.3776,-122.2854
3059,98032,"Seattle, WA metro area",2021-02-28,42.0,492500.0,5.0,34.0,40.0,36.0,7.0,103.91,431000.0,47.3776,-122.2854
3060,98032,"Seattle, WA metro area",2021-03-31,38.0,482500.0,5.0,46.0,49.0,44.0,6.0,104.66,430000.0,47.3776,-122.2854
3061,98032,"Seattle, WA metro area",2021-04-30,48.0,474500.0,4.0,61.0,69.0,57.0,15.0,106.13,475000.0,47.3776,-122.2854
3062,98032,"Seattle, WA metro area",2021-05-31,53.0,499950.0,4.0,63.0,70.0,62.0,10.0,106.03,499950.0,47.3776,-122.2854
3063,98032,"Seattle, WA metro area",2021-06-30,52.0,504063.0,6.0,60.0,66.0,59.0,9.0,106.41,522500.0,47.3776,-122.2854
3064,98032,"Seattle, WA metro area",2021-07-31,55.0,539000.0,7.0,57.0,72.0,63.0,10.0,105.43,527000.0,47.3776,-122.2854
3065,98032,"Seattle, WA metro area",2021-08-31,52.0,532893.0,7.0,61.0,71.0,69.0,10.0,104.84,529975.0,47.3776,-122.2854
3066,98032,"Seattle, WA metro area",2021-09-30,57.0,535000.0,7.0,59.0,68.0,65.0,10.0,104.43,529975.0,47.3776,-122.2854
3067,98032,"Seattle, WA metro area",2021-10-31,55.0,540000.0,9.0,40.0,50.0,55.0,3.0,102.81,549450.0,47.3776,-122.2854
3068,98032,"Seattle, WA metro area",2021-11-30,49.0,549900.0,9.0,31.0,41.0,37.0,6.0,102.22,550000.0,47.3776,-122.2854
3069,98032,"Seattle, WA metro area",2021-12-31,40.0,571750.0,11.0,24.0,33.0,31.0,3.0,102.78,564950.0,47.3776,-122.2854
3070,98032,"Seattle, WA metro area",2022-01-31,27.0,600000.0,6.0,27.0,29.0,27.0,5.0,104.66,550000.0,47.3776,-122.2854
3071,98032,"Seattle, WA metro area",2022-02-28,28.0,644000.0,5.0,29.0,34.0,33.0,2.0,107.32,579000.0,47.3776,-122.2854
3072,98032,"Seattle, WA metro area",2022-03-31,32.0,620750.0,5.0,41.0,44.0,39.0,8.0,108.19,574950.0,47.3776,-122.2854
3073,98032,"Seattle, WA metro area",2022-04-30,34.0,645000.0,5.0,49.0,54.0,47.0,11.0,110.42,580000.0,47.3776,-122.2854
3074,98032,"Seattle, WA metro area",2022-05-31,42.0,624500.0,6.0,63.0,65.0,53.0,15.0,110.21,589950.0,47.3776,-122.2854
3075,98032,"Seattle, WA metro area",2022-06-30,44.0,627500.0,6.0,61.0,69.0,47.0,20.0,108.19,599950.0,47.3776,-122.2854
3076,98032,"Seattle, WA metro area",2022-07-31,45.0,585000.0,6.0,62.0,71.0,40.0,27.0,105.9,579990.0,47.3776,-122.2854
3077,98032,"Seattle, WA metro area",2022-08-31,38.0,575000.0,8.0,61.0,75.0,37.0,31.0,102.89,579950.0,47.3776,-122.2854
3078,98032,"Seattle, WA metro area",2022-09-30,32.0,572500.0,9.0,55.0,74.0,34.0,32.0,101.01,577475.0,47.3776,-122.2854
3079,98032,"Seattle, WA metro area",2022-10-31,31.0,575000.0,17.0,42.0,68.0,32.0,25.0,99.6,577500.0,47.3776,-122.2854
3080,98032,"Seattle, WA metro area",2022-11-30,28.0,561250.0,25.0,33.0,63.0,31.0,21.0,99.03,575000.0,47.3776,-122.2854
3081,98032,"Seattle, WA metro area",2022-12-31,30.0,556250.0,55.0,24.0,56.0,31.0,16.0,98.01,584950.0,47.3776,-122.2854
3082,98032,"Seattle, WA metro area",2023-01-31,28.0,570490.0,45.0,21.0,45.0,28.0,11.0,97.88,625000.0,47.3776,-122.2854
3083,98032,"Seattle, WA metro area",2023-02-28,26.0,574990.0,36.0,22.0,43.0,29.0,12.0,97.61,584925.0,47.3776,-122.2854
3084,98032,"Seattle, WA metro area",2023-03-31,29.0,600000.0,27.0,29.0,45.0,28.0,14.0,99.09,559950.0,47.3776,-122.2854
3085,98032,"Seattle, WA metro area",2023-04-30,30.0,600000.0,16.0,40.0,51.0,44.0,11.0,100.15,549975.0,47.3776,-122.2854
3086,98032,"Seattle, WA metro area",2023-05-31,39.0,600000.0,7.0,40.0,51.0,42.0,16.0,101.14,554975.0,47.3776,-122.2854
3087,98032,"Seattle, WA metro area",2023-06-30,33.0,591000.0,5.0,39.0,51.0,39.0,19.0,101.76,577000.0,47.3776,-122.2854
3088,98032,"Seattle, WA metro area",2023-07-31,34.0,593000.0,7.0,38.0,48.0,35.0,13.0,101.96,590000.0,47.3776,-122.2854
3089,98032,"Seattle, WA metro area",2023-08-31,32.0,570000.0,8.0,37.0,53.0,42.0,15.0,99.57,599950.0,47.3776,-122.2854
3090,98032,"Seattle, WA metro area",2023-09-30,34.0,562500.0,8.0,37.0,56.0,43.0,14.0,100.34,550000.0,47.3776,-122.2854
3091,98032,"Seattle, WA metro area",2023-10-31,38.0,577500.0,8.0,39.0,52.0,39.0,14.0,100.38,595000.0,47.3776,-122.2854
3092,98032,"Seattle, WA metro area",2023-11-30,37.0,555000.0,9.0,33.0,48.0,31.0,16.0,100.61,587450.0,47.3776,-122.2854
3093,98032,"Seattle, WA metro area",2023-12-31,30.0,557500.0,17.0,23.0,37.0,26.0,6.0,99.19,624800.0,47.3776,-122.2854
3094,98032,"Seattle, WA metro area",2024-01-31,19.0,515000.0,30.0,19.0,32.0,24.0,5.0,97.51,499975.0,47.3776,-122.2854
3095,98032,"Seattle, WA metro area",2024-02-29,22.0,555000.0,14.0,20.0,34.0,27.0,4.0,101.13,542500.0,47.3776,-122.2854
3096,98032,"Seattle, WA metro area",2024-03-31,25.0,560000.0,7.0,29.0,35.0,29.0,7.0,102.6,615000.0,47.3776,-122.2854
3097,98032,"Seattle, WA metro area",2024-04-30,28.0,570000.0,4.0,28.0,33.0,25.0,8.0,103.86,630000.0,47.3776,-122.2854
3098,98032,"Seattle, WA metro area",2024-05-31,24.0,612500.0,4.0,50.0,54.0,28.0,25.0,103.51,667500.0,47.3776,-122.2854
3099,98032,"Seattle, WA metro area",2024-06-30,32.0,637500.0,5.0,62.0,69.0,36.0,32.0,102.65,654975.0,47.3776,-122.2854
3100,98032,"Seattle, WA metro area",2024-07-31,37.0,650000.0,6.0,70.0,78.0,46.0,31.0,101.5,675000.0,47.3776,-122.2854
3101,98032,"Seattle, WA metro area",2024-08-31,42.0,650000.0,6.0,60.0,84.0,49.0,31.0,101.08,639950.0,47.3776,-122.2854
3102,98032,"Seattle, WA metro area",2024-09-30,42.0,635000.0,7.0,49.0,79.0,49.0,26.0,101.14,660000.0,47.3776,-122.2854
3103,98032,"Seattle, WA metro area",2024-10-31,48.0,634500.0,12.0,47.0,77.0,44.0,30.0,100.85,639950.0,47.3776,-122.2854
3104,98032,"Seattle, WA metro area",2024-11-30,43.0,630000.0,27.0,33.0,63.0,44.0,16.0,100.23,645000.0,47.3776,-122.2854
3105,98032,"Seattle, WA metro area",2024-12-31,37.0,619990.0,31.0,27.0,53.0,37.0,13.0,98.92,600000.0,47.3776,-122.2854
3106,98032,"Seattle, WA metro area",2025-01-31,26.0,585000.0,33.0,24.0,54.0,38.0,11.0,97.67,549925.0,47.3776,-122.2854
3107,98032,"Seattle, WA metro area",2025-02-28,31.0,550000.0,16.0,27.0,43.0,30.0,14.0,99.4,554950.0,47.3776,-122.2854
3108,98032,"Seattle, WA metro area",2025-03-31,27.0,558000.0,10.0,36.0,49.0,33.0,17.0,100.55,649889.0,47.3776,-122.2854
3109,98032,"Seattle, WA metro area",2025-04-30,31.0,655000.0,8.0,42.0,53.0,33.0,24.0,101.58,667500.0,47.3776,-122.2854
3110,98032,"Seattle, WA metro area",2025-05-31,31.0,695000.0,5.0,54.0,68.0,32.0,37.0,101.56,679444.0,47.3776,-122.2854
3111,98032,"Seattle, WA metro area",2025-06-30,34.0,697500.0,6.0,48.0,61.0,32.0,30.0,100.78,669500.0,47.3776,-122.2854
3112,98032,"Seattle, WA metro area",2025-07-31,35.0,690000.0,8.0,49.0,71.0,37.0,36.0,99.93,650000.0,47.3776,-122.2854
3113,98032,"Seattle, WA metro area",2025-08-31,33.0,669000.0,8.0,40.0,76.0,43.0,34.0,99.86,647450.0,47.3776,-122.2854
3114,98032,"Seattle, WA metro area",2025-09-30,40.0,647500.0,16.0,43.0,73.0,44.0,33.0,100.04,650000.0,47.3776,-122.2854
3115,98032,"Seattle, WA metro area",2025-10-31,38.0,627500.0,16.0,38.0,73.0,43.0,26.0,100.12,689000.0,47.3776,-122.2854
3116,98032,"Seattle, WA metro area",2025-11-30,39.0,620000.0,37.0,33.0,66.0,41.0,22.0,99.54,650000.0,47.3776,-122.2854
3117,98032,"Seattle, WA metro area",2025-12-31,33.0,635000.0,39.0,24.0,57.0,37.0,17.0,99.91,622500.0,47.3776,-122.2854
3118,98032,"Seattle, WA metro area",2026-01-31,30.0,625000.0,42.0,15.0,41.0,26.0,14.0,99.71,599990.0,47.3776,-122.2854
3119,98032,"Seattle, WA metro area",2026-02-28,22.0,624300.0,36.0,14.0,34.0,19.0,14.0,100.73,659500.0,47.3776,-122.2854
3120,98032,"Seattle, WA metro area",2026-03-31,21.0,633600.0,32.0,26.0,41.0,23.0,17.0,101.16,699000.0,47.3776,-122.2854
3121,98032,"Seattle, WA metro area",2026-04-30,27.0,699000.0,16.0,34.0,44.0,23.0,23.0,101.34,672364.0,47.3776,-122.2854
3122,98032,"Seattle, WA metro area",2026-05-31,28.0,711050.0,17.0,44.0,55.0,27.0,28.0,100.73,649500.0,47.3776,-122.2854
3123,98032,"Seattle, WA metro area",2026-06-30,29.0,699000.0,17.0,41.0,56.0,27.0,29.0,99.94,640000.0,47.3776,-122.2854
3124,98032,"Seattle, WA metro area",2026-07-31,24.0,674882.0,15.0,47.0,68.0,32.0,35.0,99.94,641135.0,47.3776,-122.2854
3125,98033,"Seattle, WA metro area",2016-03-31,128.0,973475.0,9.0,187.0,257.0,190.0,90.0,101.9,904950.0,47.6786,-122.1894
3126,98033,"Seattle, WA metro area",2016-04-30,148.0,896200.0,8.0,199.0,268.0,207.0,74.0,103.05,899900.0,47.6786,-122.1894
3127,98033,"Seattle, WA metro area",2016-05-31,194.0,881500.0,7.0,214.0,281.0,238.0,71.0,103.64,889500.0,47.6786,-122.1894
3128,98033,"Seattle, WA metro area",2016-06-30,195.0,861278.0,7.0,215.0,300.0,235.0,86.0,103.56,899000.0,47.6786,-122.1894
3129,98033,"Seattle, WA metro area",2016-07-31,199.0,924975.0,7.0,221.0,290.0,224.0,87.0,103.07,898750.0,47.6786,-122.1894
3130,98033,"Seattle, WA metro area",2016-08-31,198.0,917000.0,8.0,204.0,273.0,219.0,76.0,102.39,899950.0,47.6786,-122.1894
3131,98033,"Seattle, WA metro area",2016-09-30,182.0,950250.0,9.0,176.0,261.0,214.0,76.0,101.42,991500.0,47.6786,-122.1894
3132,98033,"Seattle, WA metro area",2016-10-31,173.0,915000.0,15.0,138.0,224.0,184.0,60.0,101.0,998000.0,47.6786,-122.1894
3133,98033,"Seattle, WA metro area",2016-11-30,145.0,899500.0,14.0,112.0,188.0,141.0,50.0,100.81,967500.0,47.6786,-122.1894
3134,98033,"Seattle, WA metro area",2016-12-31,129.0,917930.0,14.0,64.0,140.0,86.0,32.0,100.85,895000.0,47.6786,-122.1894
3135,98033,"Seattle, WA metro area",2017-01-31,108.0,960000.0,15.0,77.0,133.0,87.0,33.0,101.35,914220.0,47.6786,-122.1894
3136,98033,"Seattle, WA metro area",2017-02-28,98.0,997500.0,14.0,94.0,139.0,87.0,45.0,101.98,1100000.0,47.6786,-122.1894
3137,98033,"Seattle, WA metro area",2017-03-31,109.0,1053121.0,7.0,153.0,181.0,115.0,57.0,102.93,1090000.0,47.6786,-122.1894
3138,98033,"Seattle, WA metro area",2017-04-30,116.0,1111216.0,6.0,163.0,194.0,138.0,48.0,104.49,1124850.0,47.6786,-122.1894
3139,98033,"Seattle, WA metro area",2017-05-31,144.0,1124325.0,6.0,189.0,233.0,171.0,52.0,104.11,1074000.0,47.6786,-122.1894
3140,98033,"Seattle, WA metro area",2017-06-30,167.0,1120000.0,6.0,237.0,294.0,205.0,85.0,104.35,1097450.0,47.6786,-122.1894
3141,98033,"Seattle, WA metro area",2017-07-31,205.0,1050000.0,7.0,241.0,289.0,204.0,78.0,104.03,1050000.0,47.6786,-122.1894
3142,98033,"Seattle, WA metro area",2017-08-31,204.0,1041000.0,7.0,235.0,286.0,204.0,68.0,103.95,1091500.0,47.6786,-122.1894
3143,98033,"Seattle, WA metro area",2017-09-30,198.0,1029709.0,7.0,184.0,267.0,176.0,73.0,104.02,1100000.0,47.6786,-122.1894
3144,98033,"Seattle, WA metro area",2017-10-31,171.0,1130000.0,8.0,178.0,255.0,162.0,59.0,102.85,1172500.0,47.6786,-122.1894
3145,98033,"Seattle, WA metro area",2017-11-30,157.0,1130000.0,8.0,139.0,204.0,138.0,46.0,102.34,1299950.0,47.6786,-122.1894
3146,98033,"Seattle, WA metro area",2017-12-31,140.0,1244000.0,11.0,96.0,168.0,114.0,33.0,101.57,1309950.0,47.6786,-122.1894
3147,98033,"Seattle, WA metro area",2018-01-31,117.0,1268888.0,13.0,77.0,133.0,98.0,32.0,101.58,1319950.0,47.6786,-122.1894
3148,98033,"Seattle, WA metro area",2018-02-28,108.0,1350000.0,12.0,80.0,123.0,85.0,32.0,102.35,1322475.0,47.6786,-122.1894
3149,98033,"Seattle, WA metro area",2018-03-31,98.0,1363000.0,8.0,130.0,162.0,116.0,43.0,103.16,1262500.0,47.6786,-122.1894
3150,98033,"Seattle, WA metro area",2018-04-30,125.0,1300000.0,7.0,182.0,214.0,149.0,63.0,104.44,1355000.0,47.6786,-122.1894
3151,98033,"Seattle, WA metro area",2018-05-31,155.0,1361250.0,7.0,231.0,261.0,195.0,62.0,104.09,1372000.0,47.6786,-122.1894
3152,98033,"Seattle, WA metro area",2018-06-30,180.0,1395000.0,6.0,229.0,271.0,190.0,78.0,103.94,1396975.0,47.6786,-122.1894
3153,98033,"Seattle, WA metro area",2018-07-31,179.0,1427500.0,8.0,198.0,260.0,169.0,78.0,102.61,1368000.0,47.6786,-122.1894
3154,98033,"Seattle, WA metro area",2018-08-31,152.0,1349000.0,8.0,179.0,241.0,144.0,84.0,102.02,1295000.0,47.6786,-122.1894
3155,98033,"Seattle, WA metro area",2018-09-30,136.0,1215000.0,10.0,172.0,247.0,149.0,90.0,100.21,1334475.0,47.6786,-122.1894
3156,98033,"Seattle, WA metro area",2018-10-31,137.0,1148000.0,9.0,165.0,239.0,140.0,81.0,99.67,1250000.0,47.6786,-122.1894
3157,98033,"Seattle, WA metro area",2018-11-30,130.0,1266500.0,12.0,133.0,213.0,118.0,73.0,98.99,1395000.0,47.6786,-122.1894
3158,98033,"Seattle, WA metro area",2018-12-31,120.0,1325196.0,15.0,85.0,173.0,81.0,59.0,98.72,1369800.0,47.6786,-122.1894
3159,98033,"Seattle, WA metro area",2019-01-31,85.0,1350000.0,28.0,77.0,155.0,80.0,52.0,98.37,1476500.0,47.6786,-122.1894
3160,98033,"Seattle, WA metro area",2019-02-28,86.0,1299696.0,34.0,92.0,163.0,82.0,67.0,98.09,1479475.0,47.6786,-122.1894
3161,98033,"Seattle, WA metro area",2019-03-31,86.0,1319975.0,26.0,147.0,204.0,118.0,77.0,98.82,1375000.0,47.6786,-122.1894
3162,98033,"Seattle, WA metro area",2019-04-30,110.0,1308000.0,12.0,173.0,224.0,128.0,87.0,99.17,1449950.0,47.6786,-122.1894
3163,98033,"Seattle, WA metro area",2019-05-31,133.0,1307500.0,12.0,197.0,263.0,160.0,91.0,98.91,1350000.0,47.6786,-122.1894
3164,98033,"Seattle, WA metro area",2019-06-30,150.0,1299999.0,11.0,207.0,282.0,165.0,109.0,99.0,1374995.0,47.6786,-122.1894
3165,98033,"Seattle, WA metro area",2019-07-31,159.0,1305000.0,12.0,198.0,281.0,172.0,93.0,99.0,1350000.0,47.6786,-122.1894
3166,98033,"Seattle, WA metro area",2019-08-31,155.0,1326000.0,14.0,172.0,261.0,145.0,92.0,98.96,1415800.0,47.6786,-122.1894
3167,98033,"Seattle, WA metro area",2019-09-30,134.0,1330500.0,18.0,157.0,262.0,143.0,98.0,98.66,1475000.0,47.6786,-122.1894
3168,98033,"Seattle, WA metro area",2019-10-31,136.0,1350000.0,20.0,142.0,233.0,134.0,81.0,98.58,1549998.0,47.6786,-122.1894
3169,98033,"Seattle, WA metro area",2019-11-30,124.0,1392000.0,19.0,121.0,211.0,131.0,64.0,98.89,1528000.0,47.6786,-122.1894
3170,98033,"Seattle, WA metro area",2019-12-31,127.0,1395000.0,29.0,73.0,171.0,99.0,50.0,98.73,1598000.0,47.6786,-122.1894
3171,98033,"Seattle, WA metro area",2020-01-31,99.0,1395000.0,29.0,87.0,167.0,90.0,64.0,98.8,1450000.0,47.6786,-122.1894
3172,98033,"Seattle, WA metro area",2020-02-29,87.0,1390000.0,20.0,124.0,186.0,122.0,59.0,99.32,1425000.0,47.6786,-122.1894
3173,98033,"Seattle, WA metro area",2020-03-31,112.0,1455000.0,5.0,186.0,234.0,146.0,79.0,101.27,1350000.0,47.6786,-122.1894
3174,98033,"Seattle, WA metro area",2020-04-30,117.0,1369000.0,5.0,174.0,234.0,136.0,81.0,101.84,1350000.0,47.6786,-122.1894
3175,98033,"Seattle, WA metro area",2020-05-31,117.0,1344446.0,5.0,195.0,250.0,147.0,90.0,101.78,1316613.0,47.6786,-122.1894
3176,98033,"Seattle, WA metro area",2020-06-30,120.0,1255000.0,6.0,191.0,265.0,179.0,75.0,101.39,1430000.0,47.6786,-122.1894
3177,98033,"Seattle, WA metro area",2020-07-31,159.0,1399000.0,7.0,200.0,273.0,196.0,71.0,100.57,1450000.0,47.6786,-122.1894
3178,98033,"Seattle, WA metro area",2020-08-31,188.0,1407500.0,9.0,196.0,277.0,199.0,69.0,100.59,1465000.0,47.6786,-122.1894
3179,98033,"Seattle, WA metro area",2020-09-30,196.0,1450000.0,10.0,179.0,249.0,190.0,56.0,100.37,1500000.0,47.6786,-122.1894
3180,98033,"Seattle, WA metro area",2020-10-31,199.0,1505000.0,9.0,188.0,256.0,197.0,54.0,101.15,1512500.0,47.6786,-122.1894
3181,98033,"Seattle, WA metro area",2020-11-30,195.0,1549980.0,8.0,156.0,223.0,179.0,40.0,101.71,1600000.0,47.6786,-122.1894
3182,98033,"Seattle, WA metro area",2020-12-31,195.0,1600000.0,8.0,138.0,193.0,146.0,29.0,101.56,1759000.0,47.6786,-122.1894
3183,98033,"Seattle, WA metro area",2021-01-31,166.0,1604000.0,8.0,114.0,165.0,128.0,30.0,101.05,1769500.0,47.6786,-122.1894
3184,98033,"Seattle, WA metro area",2021-02-28,149.0,1710000.0,6.0,118.0,157.0,126.0,24.0,102.2,1755000.0,47.6786,-122.1894
3185,98033,"Seattle, WA metro area",2021-03-31,134.0,1823300.0,5.0,148.0,176.0,149.0,27.0,105.37,1695000.0,47.6786,-122.1894
3186,98033,"Seattle, WA metro area",2021-04-30,163.0,1843500.0,4.0,177.0,207.0,178.0,30.0,107.83,1787495.0,47.6786,-122.1894
3187,98033,"Seattle, WA metro area",2021-05-31,171.0,1850000.0,5.0,198.0,221.0,188.0,30.0,107.14,1714500.0,47.6786,-122.1894
3188,98033,"Seattle, WA metro area",2021-06-30,205.0,1863500.0,5.0,215.0,242.0,215.0,23.0,106.38,1705000.0,47.6786,-122.1894
3189,98033,"Seattle, WA metro area",2021-07-31,212.0,1865000.0,5.0,202.0,231.0,200.0,26.0,106.3,1735000.0,47.6786,-122.1894
3190,98033,"Seattle, WA metro area",2021-08-31,220.0,1923000.0,5.0,179.0,209.0,196.0,20.0,106.76,1735000.0,47.6786,-122.1894
3191,98033,"Seattle, WA metro area",2021-09-30,179.0,1923000.0,5.0,159.0,181.0,162.0,30.0,107.25,1775000.0,47.6786,-122.1894
3192,98033,"Seattle, WA metro area",2021-10-31,156.0,1900000.0,5.0,154.0,179.0,167.0,23.0,106.67,1799475.0,47.6786,-122.1894
3193,98033,"Seattle, WA metro area",2021-11-30,145.0,1850000.0,5.0,142.0,161.0,136.0,18.0,107.21,1900000.0,47.6786,-122.1894
3194,98033,"Seattle, WA metro area",2021-12-31,146.0,1950000.0,5.0,103.0,130.0,113.0,5.0,107.68,1850000.0,47.6786,-122.1894
3195,98033,"Seattle, WA metro area",2022-01-31,112.0,2077000.0,5.0,77.0,97.0,83.0,6.0,108.43,1800000.0,47.6786,-122.1894
3196,98033,"Seattle, WA metro area",2022-02-28,92.0,2225000.0,4.0,91.0,106.0,87.0,14.0,110.91,1998000.0,47.6786,-122.1894
3197,98033,"Seattle, WA metro area",2022-03-31,97.0,2300000.0,4.0,143.0,147.0,125.0,25.0,112.27,2000000.0,47.6786,-122.1894
3198,98033,"Seattle, WA metro area",2022-04-30,124.0,2300000.0,4.0,170.0,176.0,144.0,29.0,112.65,2028155.0,47.6786,-122.1894
3199,98033,"Seattle, WA metro area",2022-05-31,150.0,2197500.0,5.0,187.0,201.0,137.0,50.0,108.67,2099949.0,47.6786,-122.1894
3200,98033,"Seattle, WA metro area",2022-06-30,136.0,2150000.0,5.0,181.0,206.0,121.0,61.0,104.83,2074000.0,47.6786,-122.1894
3201,98033,"Seattle, WA metro area",2022-07-31,114.0,2077500.0,6.0,176.0,205.0,104.0,72.0,100.34,2099900.0,47.6786,-122.1894
3202,98033,"Seattle, WA metro area",2022-08-31,99.0,2018039.0,8.0,152.0,202.0,120.0,63.0,98.23,1998000.0,47.6786,-122.1894
3203,98033,"Seattle, WA metro area",2022-09-30,111.0,2000000.0,15.0,135.0,194.0,122.0,59.0,97.93,2200000.0,47.6786,-122.1894
3204,98033,"Seattle, WA metro area",2022-10-31,126.0,1950000.0,15.0,130.0,201.0,134.0,50.0,97.91,1869444.0,47.6786,-122.1894
3205,98033,"Seattle, WA metro area",2022-11-30,122.0,1950000.0,20.0,109.0,171.0,109.0,38.0,97.13,1949990.0,47.6786,-122.1894
3206,98033,"Seattle, WA metro area",2022-12-31,104.0,1670000.0,16.0,74.0,132.0,81.0,27.0,96.59,1717995.0,47.6786,-122.1894
3207,98033,"Seattle, WA metro area",2023-01-31,77.0,1600000.0,15.0,60.0,105.0,61.0,32.0,96.18,1699999.0,47.6786,-122.1894
3208,98033,"Seattle, WA metro area",2023-02-28,64.0,1475000.0,15.0,63.0,98.0,63.0,29.0,95.93,1699999.0,47.6786,-122.1894
3209,98033,"Seattle, WA metro area",2023-03-31,68.0,1564000.0,7.0,97.0,123.0,83.0,39.0,97.54,1725000.0,47.6786,-122.1894
3210,98033,"Seattle, WA metro area",2023-04-30,85.0,1675000.0,7.0,121.0,153.0,114.0,40.0,98.08,1850000.0,47.6786,-122.1894
3211,98033,"Seattle, WA metro area",2023-05-31,116.0,1609000.0,5.0,152.0,181.0,132.0,46.0,99.29,1789950.0,47.6786,-122.1894
3212,98033,"Seattle, WA metro area",2023-06-30,131.0,1680000.0,5.0,164.0,203.0,147.0,44.0,99.58,1850000.0,47.6786,-122.1894
3213,98033,"Seattle, WA metro area",2023-07-31,132.0,1680000.0,6.0,150.0,190.0,123.0,49.0,99.82,1850000.0,47.6786,-122.1894
3214,98033,"Seattle, WA metro area",2023-08-31,116.0,1875000.0,7.0,137.0,182.0,117.0,48.0,99.69,1899973.0,47.6786,-122.1894
3215,98033,"Seattle, WA metro area",2023-09-30,100.0,1899950.0,7.0,131.0,173.0,99.0,53.0,99.53,1900000.0,47.6786,-122.1894
3216,98033,"Seattle, WA metro area",2023-10-31,97.0,1899900.0,7.0,123.0,172.0,100.0,54.0,99.29,1994750.0,47.6786,-122.1894
3217,98033,"Seattle, WA metro area",2023-11-30,96.0,1960000.0,7.0,104.0,152.0,89.0,40.0,99.14,1999500.0,47.6786,-122.1894
